# CONTAINER INSTRUMENTATION (gen/opt_bench.sh); ratios of per-case medians inside one process (and, *_min, of per-case minima); < 1 means fewer CPU ns than the denominator; empty = arm not run
file	input	dir	mode	incumbent_prod_median_ns	armonik/inc	core-native/inc	core-ffi/inc	core-ffi-pull/inc	core-ffi/core-native	core-native/inc_min	core-ffi/inc_min
codec-nounk-U	U-enum-value-999	decode-read	no-unknown	84.5	1.141	1.098	1.245	1.334	1.134	1.096	1.254
codec-nounk-U	U-leaf-u-repeated	decode-read	no-unknown	343.0	0.979	0.761	1.064	1.099	1.397	0.755	1.059
codec-nounk-U	U-deep-u-packed	encode	no-unknown	1243.4	1.000	0.204	0.442		2.165	0.206	0.439
codec-nounk-U	U-oneof-u-varint	decode	no-unknown	132.0	1.024	0.672	1.107	1.205	1.647	0.668	1.119
codec-nounk-U	U-nested-u-packed	encode	no-unknown	242.7	1.064	0.208	0.432		2.082	0.205	0.407
codec-nounk-U	U-root-before	decode	no-unknown	710.9	0.996	0.749	1.052	1.077	1.405	0.752	1.064
codec-nounk-U	U-wire-ListResultsResponse-page-as-wt2	encode	no-unknown						1.844		
codec-nounk-U	U-element-u-fixed32	decode	no-unknown	2041.7	0.970	0.770	1.166	1.175	1.514	0.759	1.166
codec-nounk-U	U-nested-u-msg	encode	no-unknown	245.7	1.049	0.205	0.424		2.072	0.203	0.420
codec-nounk-U	U-wire-UploadResultDataMessage-upload-as-wt5	encode	no-unknown						2.132		
codec-nounk-U	U-wire-ListResultsResponse-page-as-wt1	decode-read	no-unknown						1.473		
codec-nounk-U	U-deep-u-repeated	decode	no-unknown	1594.9	0.975	0.758	1.215	1.219	1.602	0.754	1.214
codec-nounk-U	U-wire-ListResultsResponse-results-as-wt0	decode-read	no-unknown						1.375		
