# CONTAINER INSTRUMENTATION (gen/opt_bench.sh); ns per call = client process CPU (or wall) per round / calls in the round
file	transport	cell	dir	inflight	rounds	cpu_median_ns	cpu_min_ns	cpu_max_ns	wall_median_ns	wall_min_ns	wall_max_ns
rpc-shipped	shipped	C-drop	a	8	12	3170562.5	2597468.8	3287718.8	3383737.3	2608121.1	3973701.3
rpc-shipped	shipped	D-retain	a	8	12	2829687.5	2679593.8	3101687.5	2984781.4	2736457.1	3305612.0
rpc-shipped	shipped	D-drop	a	8	12	3157046.9	2657750.0	3358312.5	3284892.2	2671123.2	3913622.7
rpc-shipped	shipped	A	a	16	12	2989250.0	2500625.0	4232968.8	3201155.1	2529349.4	4581378.4
rpc-shipped	shipped	B	a	16	12	2821296.9	2303750.0	2980406.2	2903657.5	2371401.8	3445289.2
rpc-shipped	shipped	C-retain	a	16	12	3404687.5	2988468.8	5694593.8	3610898.2	3106272.3	6260486.9
rpc-shipped	shipped	C-drop	a	16	12	3489984.4	2915843.8	3752437.5	3619796.7	2925687.2	4083385.3
rpc-shipped	shipped	D-retain	a	16	12	3339812.5	2747281.2	3870968.8	3475058.6	2765914.9	4116798.8
rpc-shipped	shipped	D-drop	a	16	12	3414265.6	2974000.0	3624406.2	3446047.2	2983548.6	3692307.0
rpc-shipped	shipped	A	b	1	12	1840906.2	1767718.8	1947250.0	3918107.2	3644919.2	4489627.1
rpc-shipped	shipped	B	b	1	12	1212062.5	1161437.5	1339781.2	3119154.1	3021435.9	3565517.4
rpc-shipped	shipped	C-retain	b	1	12	1074000.0	1031468.8	1534750.0	2979588.3	2791541.7	4154670.4
rpc-shipped	shipped	C-drop	b	1	12	1101843.8	1002781.2	1353781.2	3038623.8	2853359.3	3332865.7
rpc-shipped	shipped	D-retain	b	1	12	1113140.6	1066687.5	1171531.2	3120941.1	2789274.0	3336013.1
rpc-shipped	shipped	D-drop	b	1	12	1075796.9	976687.5	1117156.2	2970788.3	2810558.4	3162290.9
rpc-shipped	shipped	A	b	8	12	1958031.2	1800750.0	2492406.2	2412539.8	2118164.1	2905819.2
rpc-shipped	shipped	B	b	8	12	1337109.4	1260250.0	1638343.8	2252790.6	2030878.2	2477178.0
rpc-shipped	shipped	C-retain	b	8	12	1175390.6	1077562.5	1380125.0	2155891.7	1937375.3	2384479.2
rpc-shipped	shipped	C-drop	b	8	12	1216921.9	1103593.8	1463906.2	2224569.4	2018538.8	2435414.0
rpc-shipped	shipped	D-retain	b	8	12	1217953.1	1100750.0	1340625.0	2149010.0	2039112.8	2452018.8
rpc-shipped	shipped	D-drop	b	8	12	1147000.0	1007625.0	1333875.0	2172829.6	1842877.8	2284396.0
rpc-shipped	shipped	A	b	16	12	2089562.5	1824656.2	2457625.0	2373373.8	2074082.1	3235547.8
rpc-shipped	shipped	B	b	16	12	1403109.4	1297062.5	1692187.5	2412989.0	2132881.4	2670319.6
rpc-shipped	shipped	C-retain	b	16	12	1242531.2	1119750.0	1592187.5	2641727.7	2009401.3	3960025.2
rpc-shipped	shipped	C-drop	b	16	12	1258218.8	1154562.5	1456125.0	2370109.2	2107792.5	2840597.1
rpc-shipped	shipped	D-retain	b	16	12	1301390.6	1220250.0	1400843.8	2364506.0	2107109.9	3077221.2
rpc-shipped	shipped	D-drop	b	16	12	1248468.8	1163250.0	1365031.2	2360227.6	2055122.3	2749791.7
