# CONTAINER INSTRUMENTATION (gen/opt_bench.sh); ratios of per-case medians inside one process (and, *_min, of per-case minima); < 1 means fewer CPU ns than the denominator; empty = arm not run
file	input	dir	mode	incumbent_prod_median_ns	armonik/inc	core-native/inc	core-ffi/inc	core-ffi-pull/inc	core-ffi/core-native	core-native/inc_min	core-ffi/inc_min
codec-nounk-U	U-deep-u-fixed32	decode	no-unknown	2066.4	0.841	0.678	1.002	1.287	1.479	0.680	1.006
codec-nounk-U	U-wire-ListTasksDetailedResponse-page-as-wt5	decode	no-unknown						1.732		
codec-nounk-U	U-nested-interleaved	encode	no-unknown	248.3	1.048	0.181	0.412		2.279	0.178	0.415
codec-nounk-U	U-nested-u-len	decode-read	no-unknown	308.2	0.998	0.854	1.524	1.440	1.785	0.840	1.529
codec-nounk-U	U-root-interleaved	decode	no-unknown	598.3	1.224	0.990	1.474	1.467	1.489	0.980	1.440
codec-nounk-U	U-oneof-u-varint	decode	no-unknown	134.6	0.978	0.724	0.910	1.149	1.258	0.712	0.916
codec-nounk-U	U-wire-ListMetricsResponse-batches-as-wt0	decode	no-unknown						1.096		
codec-nounk-U	U-wire-DualResponse-left-as-wt1	decode	no-unknown						1.429		
codec-nounk-U	U-element-u-msg	decode-read	no-unknown	1961.3	0.968	0.766	1.272	1.378	1.660	0.766	1.284
codec-nounk-U	U-element-u-fixed64	encode	no-unknown	1023.5	1.236	0.221	0.438		1.980	0.197	0.442
codec-nounk-U	U-nested-u-msg	encode	no-unknown	247.5	1.059	0.183	0.410		2.242	0.149	0.416
codec-nounk-U	U-wire-ListResultsResponse-page-as-wt2	decode-read	no-unknown						1.851		
codec-nounk-U	U-oneof-u-msg	decode-read	no-unknown	134.2	1.060	0.749	0.914	1.088	1.221	0.753	0.915
codec-nounk-U	U-oneof-before	decode	no-unknown	183.5	0.857	0.679	0.959	0.981	1.413	0.707	1.000
codec-nounk-U	U-oneof-u-fixed32	decode-read	no-unknown	110.5	1.199	0.705	1.400	1.475	1.985	0.712	1.418
codec-nounk-U	U-oneof-u-len	decode-read	no-unknown	119.1	1.114	0.868	1.025	1.199	1.180	0.861	1.046
codec-nounk-U	U-root-all	decode	no-unknown	675.5	0.975	0.818	1.275	1.022	1.558	0.822	1.278
codec-nounk-U	U-wire-DualResponse-left-as-wt0	decode-read	no-unknown						1.790		
codec-nounk-U	U-leaf-u-len	encode	no-unknown	243.9	1.068	0.186	0.369		1.980	0.183	0.345
codec-nounk-U	U-deep-u-fixed64	decode	no-unknown	1784.8	0.778	0.693	1.475	1.167	2.128	0.693	1.480
codec-nounk-U	U-nested-u-fixed32	encode	no-unknown	192.2	1.243	0.239	0.437		1.832	0.237	0.439
codec-nounk-U	U-wire-ListTaskSummaryResponse-tasks-as-wt1	decode-read	no-unknown						1.406		
