# CONTAINER INSTRUMENTATION (gen/opt_bench.sh); ratios of per-case medians inside one process (and, *_min, of per-case minima); < 1 means fewer CPU ns than the denominator; empty = arm not run
file	input	dir	mode	incumbent_prod_median_ns	armonik/inc	core-native/inc	core-ffi/inc	core-ffi-pull/inc	core-ffi/core-native	core-native/inc_min	core-ffi/inc_min
codec-nounk-U	U-enum-value-packed	encode	no-unknown	102.8	1.490	0.237	0.741		3.126	0.236	0.745
codec-nounk-U	U-enum-value-packed	decode	no-unknown	106.3	1.165	0.741	1.937	2.119	2.612	0.759	1.974
codec-nounk-U	U-enum-value-packed	decode-read	no-unknown	103.6	1.306	0.867	2.053	2.217	2.369	0.888	2.080
codec-nounk-U	U-leaf-all	encode	no-unknown	255.3	1.051	0.176	0.417		2.370	0.178	0.396
codec-nounk-U	U-leaf-all	decode	no-unknown	469.2	1.022	0.664	1.013	1.022	1.524	0.669	1.018
codec-nounk-U	U-leaf-all	decode-read	no-unknown	406.0	1.257	0.810	1.205	1.207	1.489	0.816	1.218
codec-nounk-U	U-leaf-u-fixed32	encode	no-unknown	220.0	1.235	0.206	0.472		2.291	0.206	0.451
codec-nounk-U	U-leaf-u-fixed32	decode	no-unknown	257.2	1.188	0.984	1.586	1.631	1.611	1.000	1.598
codec-nounk-U	U-leaf-u-fixed32	decode-read	no-unknown	252.1	1.266	1.052	1.669	1.597	1.587	1.073	1.692
codec-nounk-U	U-leaf-u-fixed64	encode	no-unknown	216.7	1.270	0.210	0.484		2.312	0.211	0.465
codec-nounk-U	U-leaf-u-fixed64	decode	no-unknown	239.7	1.333	1.077	1.727	1.667	1.604	1.090	1.738
codec-nounk-U	U-leaf-u-fixed64	decode-read	no-unknown	249.5	1.293	1.073	1.707	1.729	1.590	1.098	1.724
codec-nounk-U	U-leaf-u-len	encode	no-unknown	211.4	1.300	0.219	0.486		2.218	0.218	0.476
codec-nounk-U	U-leaf-u-len	decode	no-unknown	241.7	1.287	1.055	1.698	1.811	1.610	1.061	1.718
codec-nounk-U	U-leaf-u-len	decode-read	no-unknown	252.2	1.318	1.071	1.671	1.357	1.561	1.097	1.678
codec-nounk-U	U-leaf-u-msg	encode	no-unknown	210.2	1.318	0.214	0.376		1.755	0.213	0.370
codec-nounk-U	U-leaf-u-msg	decode	no-unknown	239.7	1.034	0.996	1.405	1.766	1.411	1.004	1.401
