# CONTAINER INSTRUMENTATION (gen/opt_bench.sh); ratios of per-case medians inside one process (and, *_min, of per-case minima); < 1 means fewer CPU ns than the denominator; empty = arm not run
file	input	dir	mode	incumbent_prod_median_ns	armonik/inc	core-native/inc	core-ffi/inc	core-ffi-pull/inc	core-ffi/core-native	core-native/inc_min	core-ffi/inc_min
codec-U	U-wire-ListProbeResponse-probes-as-wt1	decode-read	drop						1.110		
codec-U	U-wire-ListProbeResponse-probes-as-wt1	decode-read	retain						1.262		
codec-U	U-deep-all	decode	drop	2114.4	0.986	0.784	0.938	0.940	1.196	0.791	0.963
codec-U	U-deep-all	decode	retain	2114.4	0.986	0.906	1.132	1.147	1.249	0.896	1.142
codec-U	U-oneof-member-before-known	decode-read	drop	134.0	0.991	0.722	0.901	1.003	1.248	0.730	0.907
codec-U	U-oneof-member-before-known	decode-read	retain	134.0	0.991	0.860	1.241	1.386	1.443	0.874	1.255
codec-U	U-wire-ListResultsResponse-page-as-wt2	decode-read	drop						1.030		
codec-U	U-wire-ListResultsResponse-page-as-wt2	decode-read	retain						1.134		
codec-U	U-root-u-packed	decode	drop	578.9	1.038	0.798	0.881	0.903	1.103	0.824	0.885
codec-U	U-root-u-packed	decode	retain	578.9	1.038	0.921	1.050	1.052	1.139	0.938	1.076
codec-U	U-wire-UploadResultDataMessage-upload-as-wt1	decode-read	drop						1.028		
codec-U	U-wire-UploadResultDataMessage-upload-as-wt1	decode-read	retain						1.316		
codec-U	U-element-u-varint	decode	drop	1954.2	0.986	0.797	1.014	0.984	1.273	0.799	1.008
codec-U	U-element-u-varint	decode	retain	1954.2	0.986	0.829	1.103	1.109	1.331	0.836	1.088
codec-U	U-enum-value-2147483647	decode	drop	77.5	1.194	0.928	1.239	1.382	1.335	0.906	1.219
codec-U	U-enum-value-2147483647	decode	retain	77.5	1.194	0.913	1.391	1.533	1.524	0.905	1.396
codec-U	U-oneof-all	decode	drop	215.7	0.971	0.577	0.651	0.689	1.128	0.582	0.655
codec-U	U-oneof-all	decode	retain	215.7	0.971	1.105	1.764	1.827	1.597	1.100	1.783
codec-U	U-root-u-fixed64	encode	drop	452.7	1.068	0.190	0.271		1.427	0.188	0.273
codec-U	U-root-u-fixed64	encode	retain	452.7	1.068	0.222	0.287		1.293	0.219	0.285
codec-U	U-enum-value-2147483647	decode-read	drop	68.8	1.171	0.971	1.312	1.462	1.352	0.937	1.256
codec-U	U-enum-value-2147483647	decode-read	retain	68.8	1.171	1.001	1.471	1.595	1.470	0.935	1.409
codec-U	U-oneof-member-after-known	encode	drop	110.2	0.992	0.203	0.394		1.944	0.216	0.426
codec-U	U-oneof-member-after-known	encode	retain	110.2	0.992	0.246	0.409		1.665	0.262	0.433
codec-U	U-leaf-u-len	decode-read	drop	312.9	1.002	0.787	0.850	0.887	1.081	0.791	0.846
codec-U	U-leaf-u-len	decode-read	retain	312.9	1.002	0.886	1.127	1.157	1.272	0.878	1.129
codec-U	U-leaf-u-fixed64	decode-read	drop	307.4	1.007	0.808	0.875	0.891	1.083	0.799	0.856
codec-U	U-leaf-u-fixed64	decode-read	retain	307.4	1.007	0.902	1.130	1.171	1.253	0.895	1.141
codec-U	U-wire-DualResponse-left-as-wt0	decode-read	drop						1.223		
codec-U	U-wire-DualResponse-left-as-wt0	decode-read	retain						1.322		
codec-U	U-nested-before	encode	drop	201.1	1.069	0.233	0.337		1.450	0.233	0.326
codec-U	U-nested-before	encode	retain	201.1	1.069	0.262	0.398		1.520	0.255	0.410
codec-U	U-nested-u-repeated	decode	drop	307.3	1.066	0.827	0.944	0.974	1.141	0.836	0.933
codec-U	U-nested-u-repeated	decode	retain	307.3	1.066	1.141	1.176	1.204	1.030	1.143	1.188
codec-U	U-wire-DualResponse-left-as-wt1	encode	drop						1.574		
codec-U	U-wire-DualResponse-left-as-wt1	encode	retain						1.533		
codec-U	U-oneof-u-fixed64	decode-read	drop	132.7	0.975	0.725	0.832	0.941	1.148	0.724	0.833
codec-U	U-oneof-u-fixed64	decode-read	retain	132.7	0.975	0.866	1.236	1.364	1.427	0.870	1.238
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt0	encode	drop						1.608		
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt0	encode	retain						1.485		
codec-U	U-wire-ListMetricsResponse-batches-as-wt1	decode-read	drop						1.489		
codec-U	U-wire-ListMetricsResponse-batches-as-wt1	decode-read	retain						1.515		
codec-U	U-oneof-member-after-known	decode-read	drop	130.8	0.989	0.742	0.861	0.948	1.161	0.730	0.851
codec-U	U-oneof-member-after-known	decode-read	retain	130.8	0.989	0.882	1.266	1.407	1.436	0.884	1.252
codec-U	U-leaf-u-fixed32	encode	drop	244.5	1.066	0.205	0.335		1.635	0.205	0.327
codec-U	U-leaf-u-fixed32	encode	retain	244.5	1.066	0.250	0.363		1.448	0.245	0.362
codec-U	U-nested-u-fixed64	decode	drop	292.0	1.074	0.844	0.933	0.978	1.106	0.820	0.900
codec-U	U-nested-u-fixed64	decode	retain	292.0	1.074	0.913	1.147	1.181	1.256	0.880	1.096
codec-U	U-wire-ListMetricsResponse-batches-as-wt1	encode	drop						1.082		
codec-U	U-wire-ListMetricsResponse-batches-as-wt1	encode	retain						1.040		
codec-U	U-element-u-packed	encode	drop	1270.5	1.008	0.201	0.343		1.707	0.205	0.344
codec-U	U-element-u-packed	encode	retain	1270.5	1.008	0.236	0.364		1.544	0.239	0.400
codec-U	U-leaf-u-len	decode	drop	306.3	1.019	0.816	0.887	0.924	1.087	0.791	0.886
codec-U	U-leaf-u-len	decode	retain	306.3	1.019	0.922	1.178	1.213	1.277	0.909	1.164
codec-U	U-root-u-varint	encode	drop	566.4	1.074	0.186	0.271		1.455	0.190	0.275
codec-U	U-root-u-varint	encode	retain	566.4	1.074	0.220	0.289		1.314	0.223	0.288
codec-U	U-wire-ListTasksDetailedResponse-page-as-wt2	decode-read	drop						1.183		
codec-U	U-wire-ListTasksDetailedResponse-page-as-wt2	decode-read	retain						1.191		
codec-U	U-oneof-u-packed	decode-read	drop	135.8	0.985	0.722	0.829	0.926	1.149	0.723	0.832
codec-U	U-oneof-u-packed	decode-read	retain	135.8	0.985	0.854	1.230	1.368	1.440	0.853	1.224
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt5	decode	drop						1.194		
codec-U	U-wire-ListTasksDetailedResponse-tasks-as-wt5	decode	retain						1.206		
codec-U	U-element-u-fixed64	decode-read	drop	2122.4	1.017	0.829	0.985	0.975	1.188	0.831	0.981
codec-U	U-element-u-fixed64	decode-read	retain	2122.4	1.017	0.886	1.085	1.091	1.225	0.898	1.104
codec-U	U-enum-value-packed	decode	drop	103.8	1.232	0.789	2.067	2.329	2.618	0.816	2.137
codec-U	U-enum-value-packed	decode	retain	103.8	1.232	0.772	2.142	2.470	2.773	0.786	2.192
codec-U	U-deep-all	decode-read	drop	2156.3	1.005	0.791	1.011	0.981	1.279	0.785	1.030
codec-U	U-deep-all	decode-read	retain	2156.3	1.005	0.907	1.190	1.173	1.312	0.934	1.212
codec-U	U-enum-value-999	decode-read	drop	84.5	1.169	0.923	1.250	1.407	1.354	0.928	1.258
codec-U	U-enum-value-999	decode-read	retain	84.5	1.169	0.918	1.423	1.549	1.550	0.923	1.413
codec-U	U-leaf-u-repeated	decode-read	drop	326.0	1.002	0.776	0.832	0.877	1.072	0.766	0.835
codec-U	U-leaf-u-repeated	decode-read	retain	326.0	1.002	0.955	1.211	1.245	1.268	0.944	1.208
codec-U	U-deep-u-packed	encode	drop	1282.7	1.037	0.204	0.352		1.720	0.205	0.346
codec-U	U-deep-u-packed	encode	retain	1282.7	1.037	0.238	0.376		1.581	0.237	0.371
codec-U	U-oneof-u-varint	decode	drop	138.0	0.967	0.678	0.798	0.871	1.177	0.683	0.804
codec-U	U-oneof-u-varint	decode	retain	138.0	0.967	0.821	1.184	1.305	1.443	0.828	1.196
codec-U	U-nested-u-packed	encode	drop	245.2	1.078	0.202	0.335		1.663	0.200	0.326
codec-U	U-nested-u-packed	encode	retain	245.2	1.078	0.248	0.355		1.433	0.243	0.345
codec-U	U-root-before	decode	drop	696.3	1.035	0.777	0.810	0.858	1.042	0.787	0.813
codec-U	U-root-before	decode	retain	696.3	1.035	1.013	1.205	1.230	1.190	1.002	1.192
codec-U	U-wire-ListResultsResponse-page-as-wt2	encode	drop						1.457		
codec-U	U-wire-ListResultsResponse-page-as-wt2	encode	retain						1.331		
codec-U	U-element-u-fixed32	decode	drop	2006.5	0.988	0.815	0.974	0.950	1.195	0.815	0.972
codec-U	U-element-u-fixed32	decode	retain	2006.5	0.988	0.881	1.078	1.082	1.224	0.877	1.074
codec-U	U-nested-u-msg	encode	drop	246.4	1.054	0.202	0.329		1.628	0.201	0.326
codec-U	U-nested-u-msg	encode	retain	246.4	1.054	0.250	0.350		1.401	0.244	0.339
codec-U	U-wire-UploadResultDataMessage-upload-as-wt5	encode	drop						1.784		
codec-U	U-wire-UploadResultDataMessage-upload-as-wt5	encode	retain						1.502		
codec-U	U-wire-ListResultsResponse-page-as-wt1	decode-read	drop						1.035		
codec-U	U-wire-ListResultsResponse-page-as-wt1	decode-read	retain						1.139		
codec-U	U-deep-u-repeated	decode	drop	2039.7	0.986	0.797	0.974	0.939	1.222	0.776	0.962
codec-U	U-deep-u-repeated	decode	retain	2039.7	0.986	0.845	1.051	1.059	1.243	0.838	1.051
codec-U	U-wire-ListResultsResponse-results-as-wt0	decode-read	drop						1.031		
codec-U	U-wire-ListResultsResponse-results-as-wt0	decode-read	retain						1.121		
codec-nounk-P	P7.1	decode	no-unknown	337.5	1.013	0.744	0.901	0.991	1.211	0.742	0.892
codec-nounk-P	P1.3	decode-read	no-unknown	9399.0	1.463	1.444	1.488	1.544	1.031	1.455	1.517
codec-nounk-P	P2.2	encode	no-unknown	755525.4	1.014	0.268	0.367		1.371	0.264	0.367
codec-nounk-P	P4.1	decode	no-unknown	277134.2	1.005	0.881	0.902	0.847	1.024	0.946	0.967
codec-nounk-P	P5.2	decode	no-unknown	1676.3	0.057	0.991	0.990	0.994	0.999	0.948	0.843
codec-nounk-P	P5.3	encode	no-unknown	43736.9	0.900	1.006	1.029		1.023	0.987	1.041
codec-nounk-P	P2.4	encode	no-unknown	595158.6	1.001	0.324	0.451		1.394	0.327	0.451
codec-nounk-P	P2.2/wide	decode-read	no-unknown	2571610.9	1.011	0.886	1.008	0.990	1.138	0.885	1.009
codec-nounk-P	P3.1	decode-read	no-unknown	32784.3	0.972	0.734	0.726	0.736	0.989	0.868	0.861
codec-nounk-P	P1.2/latin1	decode	no-unknown	540866.9	0.925	0.816	0.780	0.803	0.956	0.811	0.812
codec-nounk-P	P1.2	encode	no-unknown	307102.7	1.050	0.214	0.280		1.306	0.214	0.278
codec-nounk-P	P5.4	decode-read	no-unknown	319686.3	0.000	1.013	1.014	1.010	1.001	1.000	1.000
codec-nounk-P	P1.1	decode-read	no-unknown	1507.4	1.115	0.920	0.896	0.911	0.974	0.844	0.723
codec-nounk-P	P2.1	decode	no-unknown	2667.3	0.960	0.807	1.167	1.166	1.446	0.675	1.104
codec-nounk-P	P1.3	decode	no-unknown	9434.3	1.461	1.408	1.451	1.481	1.030	1.513	1.582
codec-nounk-P	P4.1	encode	no-unknown	156015.3	0.989	0.202	0.341		1.686	0.242	0.350
codec-nounk-P	P3.1	decode	no-unknown	36733.5	0.996	0.736	0.743	0.751	1.011	0.849	0.868
codec-nounk-P	P1.2/wide	encode	no-unknown	355511.3	1.077	0.205	0.302		1.470	0.211	0.297
codec-nounk-P	P2.1	encode	no-unknown	1446.3	0.997	0.211	0.351		1.664	0.221	0.371
codec-nounk-P	P6.1	encode	no-unknown	381796.1	1.030	0.191	0.213		1.114	0.209	0.210
codec-nounk-P	P2.5	decode-read	no-unknown	62479.3	1.021	0.871	1.022	0.953	1.174	0.845	1.063
codec-nounk-P	P1.2	decode-read	no-unknown	494908.8	0.951	0.782	0.759	0.763	0.970	0.785	0.724
codec-nounk-P	P4.1	decode-read	no-unknown	313376.2	1.034	0.872	0.913	0.820	1.047	0.883	0.910
codec-nounk-P	P5.3	decode	no-unknown	51045.1	0.002	0.967	0.946	0.961	0.979	1.043	1.027
codec-nounk-P	P1.3	encode	no-unknown	6520.7	1.164	0.372	0.623		1.675	0.370	0.630
codec-nounk-P	P1.2/latin1	encode	no-unknown	308046.0	1.077	0.210	0.288		1.375	0.209	0.290
codec-nounk-P	P5.2	encode	no-unknown	1686.0	0.964	0.915	0.929		1.015	0.888	0.898
codec-nounk-P	P1.2	decode	no-unknown	413291.6	0.925	0.767	0.738	0.754	0.961	0.779	0.749
codec-nounk-P	P4.1	decode-nodrop	no-unknown	215385.7	1.009	0.886	0.882		0.996	0.884	0.880
codec-nounk-P	P6.1	decode	no-unknown	264635.5	1.106	0.402	0.647	0.580	1.612	0.430	0.657
codec-nounk-P	P6.1	decode-nodrop	no-unknown	224926.4	1.058	0.377	0.582		1.541	0.376	0.587
codec-nounk-P	P2.4	decode-read	no-unknown	1808393.3	0.990	0.916	0.768	0.768	0.839	0.876	0.777
codec-nounk-P	P1.1	decode	no-unknown	1293.1	1.058	0.869	0.854	0.857	0.983	0.869	0.857
codec-nounk-P	P2.2	decode	no-unknown	1491808.1	1.005	0.873	0.982	0.958	1.125	0.862	0.975
codec-nounk-P	P2.2/wide	encode	no-unknown	986038.3	1.017	0.285	0.372		1.305	0.296	0.387
codec-nounk-P	P5.1	decode-read	no-unknown	105.7	0.864	0.859	0.859	0.908	1.000	0.864	0.865
codec-nounk-P	P5.4	encode	no-unknown	373532.5	0.997	1.005	1.000		0.996	1.023	1.004
codec-nounk-P	P2.2/latin1	decode-read	no-unknown	2092454.1	1.008	0.863	0.965	0.934	1.118	0.869	1.005
codec-nounk-P	P2.4	decode	no-unknown	1697488.7	1.009	0.913	0.769	0.761	0.842	0.915	0.770
codec-nounk-P	P2.5	decode	no-unknown	50935.8	1.005	0.799	0.924	0.883	1.155	0.829	0.927
codec-nounk-P	P5.4	decode	no-unknown	347078.1	0.000	1.001	1.001	1.006	1.000	0.971	0.983
codec-nounk-P	P1.2	decode-nodrop	no-unknown	329801.2	0.924	0.710	0.686		0.965	0.705	0.686
codec-nounk-P	P6.1	decode-read	no-unknown	330106.2	1.043	0.446	0.606	0.555	1.358	0.446	0.607
codec-nounk-P	P5.3	decode-read	no-unknown	45072.7	0.002	0.961	0.916	1.005	0.953	1.014	1.013
codec-nounk-P	P2.3	encode	no-unknown	510300.6	0.987	0.291	0.422		1.447	0.268	0.412
codec-nounk-P	P1.2/latin1	decode-read	no-unknown	722053.4	0.956	0.825	0.803	0.813	0.974	0.785	0.801
codec-nounk-P	P2.2/latin1	decode	no-unknown	2221355.2	1.005	0.842	0.952	0.915	1.131	0.851	0.961
codec-nounk-P	P1.2/wide	decode	no-unknown	726555.5	0.959	0.840	0.873	0.897	1.040	1.059	0.863
codec-nounk-P	P5.2	decode-read	no-unknown	1855.4	0.057	0.984	0.992	1.004	1.008	0.941	0.844
codec-nounk-P	P2.2	decode-nodrop	no-unknown	1171491.1	0.978	0.847	0.963		1.138	0.836	0.962
codec-nounk-P	P3.1	encode	no-unknown	20621.1	1.036	0.181	0.295		1.625	0.182	0.289
codec-nounk-P	P2.3	decode	no-unknown	1300659.8	1.002	0.938	0.787	0.767	0.839	0.932	0.778
codec-nounk-P	P2.2/wide	decode	no-unknown	2071959.4	1.016	0.886	1.011	0.991	1.141	0.877	0.986
codec-nounk-P	P5.1	decode	no-unknown	103.9	0.856	0.847	0.846	0.897	0.999	0.851	0.849
codec-nounk-P	P1.1	encode	no-unknown	1136.2	1.030	0.187	0.268		1.434	0.185	0.262
codec-nounk-P	P5.1	encode	no-unknown	62.8	1.018	0.257	0.454		1.766	0.254	0.446
codec-nounk-P	P2.2	decode-read	no-unknown	1719397.2	0.943	0.918	1.017	0.988	1.108	0.912	1.001
codec-nounk-P	P2.1	decode-read	no-unknown	2561.1	0.971	0.816	1.069	1.083	1.311	0.781	1.025
codec-nounk-P	P2.3	decode-read	no-unknown	1564134.7	1.004	0.935	0.787	0.753	0.842	0.918	0.776
codec-nounk-P	P2.5	encode	no-unknown	24906.7	1.015	0.221	0.349		1.581	0.219	0.349
codec-nounk-P	P1.2/wide	decode-read	no-unknown	782953.1	1.030	0.866	0.887	0.875	1.024	0.838	0.873
codec-nounk-P	P7.1	decode-read	no-unknown	349.3	1.021	0.758	0.906	0.997	1.195	0.748	0.912
codec-nounk-P	P2.2/latin1	encode	no-unknown	1003217.5	1.074	0.294	0.395		1.343	0.281	0.375
codec-nounk-U	U-wire-ListTaskSummaryResponse-tasks-as-wt1	decode-read	no-unknown						1.087		
codec-nounk-U	U-wire-ListMetricsResponse-batches-as-wt5	encode	no-unknown						1.064		
codec-nounk-U	U-nested-u-varint	encode	no-unknown	254.9	1.015	0.197	0.336		1.701	0.198	0.336
codec-nounk-U	U-oneof-member-after-known	decode	no-unknown	132.8	1.009	0.692	0.783	0.857	1.131	0.692	0.783
codec-nounk-U	U-wire-ListResultsResponse-results-as-wt1	decode-read	no-unknown						0.990		
codec-nounk-U	U-wire-ListTasksDetailedResponse-tasks-as-wt1	decode-read	no-unknown						1.149		
codec-nounk-U	U-wire-ListMetricsResponse-batches-as-wt0	decode-read	no-unknown						1.478		
codec-nounk-U	U-wire-ListResultsResponse-page-as-wt5	decode-read	no-unknown						0.974		
codec-nounk-U	U-nested-u-repeated	encode	no-unknown	256.6	1.020	0.197	0.329		1.669	0.197	0.321
codec-nounk-U	U-wire-ListProbeResponse-probes-as-wt0	decode-read	no-unknown						1.076		
codec-nounk-U	U-nested-u-packed	decode-read	no-unknown	314.5	1.035	0.828	0.854	0.880	1.031	0.835	0.847
codec-nounk-U	U-enum-value-127	decode	no-unknown	76.0	1.422	1.245	1.405	1.484	1.129	1.093	1.291
codec-nounk-U	U-element-u-varint	encode	no-unknown	1240.0	1.007	0.205	0.344		1.676	0.209	0.351
codec-nounk-U	U-enum-value-127	encode	no-unknown	52.1	1.078	0.304	0.624		2.055	0.287	0.618
codec-nounk-U	U-root-u-fixed32	decode-read	no-unknown	642.5	1.059	0.861	0.846	0.875	0.983	0.877	0.860
codec-nounk-U	U-nested-all	decode-read	no-unknown	409.7	1.038	0.768	0.779	0.788	1.015	0.779	0.777
codec-nounk-U	U-leaf-u-fixed32	decode	no-unknown	317.9	1.056	0.795	0.831	0.858	1.046	0.799	0.828
codec-nounk-U	U-wire-ListMetricsResponse-batches-as-wt5	decode-read	no-unknown						1.461		
codec-nounk-U	U-element-u-len	decode	no-unknown	1880.3	0.960	0.747	1.023	1.023	1.370	0.745	1.020
codec-nounk-U	U-oneof-u-repeated	decode	no-unknown	146.0	1.020	0.677	0.742	0.802	1.096	0.683	0.750
codec-nounk-U	U-element-u-repeated	decode-read	no-unknown	2155.8	0.985	0.793	0.920	0.916	1.160	0.795	0.929
codec-nounk-U	U-element-u-msg	decode-read	no-unknown	2181.4	0.991	0.800	0.935	0.929	1.168	0.795	0.935
codec-nounk-U	U-nested-before	decode-read	no-unknown	398.1	1.055	0.825	0.816	0.833	0.990	0.832	0.820
codec-nounk-U	U-wire-ListTasksDetailedResponse-page-as-wt2	decode	no-unknown						1.184		
codec-nounk-U	U-root-group	decode-read	no-unknown	686.3	1.052	0.821	0.817	0.835	0.995	0.823	0.819
codec-nounk-U	U-wire-ListTaskSummaryResponse-tasks-as-wt1	decode	no-unknown						1.060		
codec-nounk-U	U-wire-ListTasksDetailedResponse-page-as-wt1	decode	no-unknown						1.300		
codec-nounk-U	U-wire-ListTasksDetailedResponse-page-as-wt5	decode-read	no-unknown						1.300		
codec-nounk-U	U-wire-ListTasksDetailedResponse-page-as-wt1	encode	no-unknown						1.593		
codec-nounk-U	U-wire-UploadResultDataMessage-upload-as-wt1	encode	no-unknown						1.749		
codec-nounk-U	U-root-interleaved	encode	no-unknown	574.7	1.031	0.184	0.275		1.496	0.186	0.275
codec-nounk-U	U-root-u-fixed32	decode	no-unknown	637.8	1.044	0.809	0.805	0.817	0.994	0.802	0.799
codec-nounk-U	U-element-u-fixed64	encode	no-unknown	1249.8	1.008	0.206	0.360		1.746	0.211	0.341
codec-nounk-U	U-element-u-varint	decode-read	no-unknown	2906.6	0.972	0.836	1.026	1.018	1.228	0.885	0.933
codec-nounk-U	U-element-u-msg	decode	no-unknown	2602.2	1.000	0.794	0.986	1.017	1.241	0.761	1.002
codec-nounk-U	U-oneof-u-packed	decode	no-unknown	165.4	1.009	0.656	0.732	0.822	1.115	0.645	0.694
codec-nounk-U	U-root-u-packed	decode-read	no-unknown	684.2	1.116	0.837	0.872	0.859	1.042	0.847	0.847
codec-nounk-U	U-leaf-u-len	encode	no-unknown	252.1	1.018	0.197	0.341		1.736	0.200	0.324
codec-nounk-U	U-wire-ListResultsResponse-page-as-wt1	encode	no-unknown						1.477		
codec-nounk-U	U-root-all	decode	no-unknown	712.3	1.006	0.759	0.759	0.786	1.000	0.798	0.802
codec-nounk-U	U-enum-value-packed	encode	no-unknown	109.1	1.506	0.235	0.670		2.851	0.242	0.686
codec-nounk-U	U-nested-u-fixed64	decode-read	no-unknown	349.8	0.976	0.761	0.867	0.830	1.139	0.786	0.835
codec-nounk-U	U-wire-ListTaskSummaryResponse-tasks-as-wt5	encode	no-unknown						1.839		
codec-nounk-U	U-enum-value-127	decode-read	no-unknown	95.4	1.430	1.293	1.446	1.541	1.118	1.308	1.472
codec-nounk-U	U-wire-UploadResultDataMessage-upload-as-wt5	decode-read	no-unknown						1.054		
codec-nounk-U	U-leaf-u-packed	decode	no-unknown	306.1	1.056	0.799	0.831	0.852	1.039	0.852	0.816
codec-nounk-U	U-deep-u-fixed64	decode	no-unknown	1987.8	0.971	0.769	0.924	0.921	1.201	0.714	0.912
codec-nounk-U	U-nested-interleaved	encode	no-unknown	256.9	1.008	0.193	0.335		1.739	0.197	0.335
codec-nounk-U	U-deep-u-len	decode	no-unknown	2108.0	0.986	0.772	0.917	0.926	1.188	0.779	0.920
codec-nounk-U	U-deep-u-len	decode-read	no-unknown	2191.0	0.994	0.797	0.931	0.938	1.168	0.793	0.937
codec-nounk-U	U-wire-ListResultsResponse-page-as-wt2	decode	no-unknown						0.980		
codec-nounk-U	U-nested-interleaved	decode	no-unknown	388.7	1.051	0.735	0.757	0.777	1.030	0.744	0.748
codec-nounk-U	U-root-u-repeated	decode	no-unknown	644.3	1.057	0.816	0.807	0.837	0.988	0.673	0.773
codec-nounk-U	U-leaf-u-fixed64	encode	no-unknown	254.9	1.015	0.194	0.337		1.734	0.195	0.338
codec-nounk-U	U-oneof-u-fixed32	decode	no-unknown	134.2	1.001	0.674	0.767	0.833	1.139	0.671	0.766
codec-nounk-U	U-deep-u-fixed64	encode	no-unknown	1215.8	1.014	0.206	0.347		1.683	0.208	0.347
codec-nounk-U	U-leaf-all	decode	no-unknown	494.2	1.061	0.637	0.654	0.671	1.027	0.640	0.659
codec-nounk-U	U-leaf-u-varint	decode	no-unknown	332.1	1.037	0.778	0.792	0.818	1.019	0.775	0.818
codec-nounk-U	U-deep-u-packed	decode-read	no-unknown	2211.9	0.990	0.793	0.930	0.932	1.173	0.788	0.925
codec-nounk-U	U-deep-u-varint	decode-read	no-unknown	1712.6	0.996	0.788	0.954	0.928	1.212	0.785	0.934
codec-nounk-U	U-wire-ListMetricsResponse-batches-as-wt0	decode	no-unknown						1.606		
codec-nounk-U	U-leaf-u-msg	decode	no-unknown	251.3	1.064	0.781	0.814	0.830	1.043	0.776	0.804
codec-nounk-U	U-wire-DualResponse-left-as-wt5	decode	no-unknown						1.229		
codec-nounk-U	U-deep-u-msg	decode	no-unknown	2068.9	0.990	0.784	0.940	0.913	1.199	0.765	0.909
codec-nounk-U	U-wire-ListProbeResponse-probes-as-wt1	decode	no-unknown						1.064		
codec-nounk-U	U-wire-ListTasksDetailedResponse-page-as-wt1	decode-read	no-unknown						1.325		
codec-nounk-U	U-root-u-packed	encode	no-unknown	572.3	1.032	0.185	0.276		1.494	0.183	0.274
codec-nounk-U	U-wire-DualResponse-left-as-wt5	decode-read	no-unknown						1.211		
codec-nounk-U	U-deep-all	encode	no-unknown	1204.8	1.026	0.210	0.353		1.680	0.208	0.347
codec-nounk-U	U-wire-ListTasksDetailedResponse-page-as-wt2	encode	no-unknown						1.596		
codec-nounk-U	U-wire-ListMetricsResponse-batches-as-wt1	decode	no-unknown						1.546		
codec-nounk-U	U-nested-interleaved	decode-read	no-unknown	406.3	1.062	0.745	0.768	0.800	1.030	0.748	0.778
codec-nounk-U	U-nested-u-fixed32	decode-read	no-unknown	318.4	1.035	0.833	0.839	0.867	1.007	0.835	0.840
codec-nounk-U	U-wire-ListResultsResponse-results-as-wt5	decode-read	no-unknown						0.987		
codec-nounk-U	U-wire-ListTaskSummaryResponse-tasks-as-wt5	decode	no-unknown						1.055		
codec-nounk-U	U-wire-UploadResultDataMessage-upload-as-wt0	decode	no-unknown						1.010		
codec-nounk-U	U-oneof-u-fixed32	decode-read	no-unknown	135.9	0.967	0.660	0.850	0.776	1.287	0.689	0.775
codec-nounk-U	U-oneof-u-msg	decode	no-unknown	136.5	0.999	0.666	0.752	0.823	1.129	0.672	0.759
codec-nounk-U	U-oneof-u-repeated	encode	no-unknown	113.3	1.011	0.209	0.393		1.883	0.212	0.404
codec-nounk-U	U-deep-u-varint	encode	no-unknown	1210.6	1.020	0.208	0.351		1.685	0.207	0.348
codec-nounk-U	U-nested-before	decode	no-unknown	386.3	1.058	0.773	0.786	0.807	1.016	0.777	0.782
codec-nounk-U	U-nested-u-fixed32	decode	no-unknown	308.3	1.021	0.804	0.824	0.849	1.024	0.772	0.787
codec-nounk-U	U-oneof-u-len	decode-read	no-unknown	140.4	1.002	0.689	0.769	0.832	1.116	0.694	0.782
codec-nounk-U	U-wire-ListTasksDetailedResponse-tasks-as-wt1	encode	no-unknown						1.568		
codec-nounk-U	U-wire-ListTasksDetailedResponse-tasks-as-wt1	decode	no-unknown						1.181		
codec-nounk-U	U-deep-u-repeated	decode-read	no-unknown	2199.7	0.988	0.795	0.932	0.924	1.172	0.792	0.934
codec-nounk-U	U-oneof-u-fixed64	decode	no-unknown	137.3	0.984	0.668	0.752	0.809	1.126	0.674	0.760
codec-nounk-U	U-wire-DualResponse-left-as-wt0	encode	no-unknown						1.643		
codec-nounk-U	U-oneof-group	decode	no-unknown	174.3	1.034	0.632	0.709	0.767	1.123	0.632	0.715
codec-nounk-U	U-root-max-tag	decode-read	no-unknown	593.5	1.027	0.834	0.811	0.842	0.972	0.822	0.819
codec-nounk-U	U-deep-u-varint	decode	no-unknown	2103.8	0.990	0.783	0.954	0.931	1.218	0.742	0.903
codec-nounk-U	U-deep-u-fixed32	decode-read	no-unknown	2171.1	0.983	0.815	0.941	0.956	1.155	0.807	0.932
codec-nounk-U	U-wire-UploadResultDataMessage-upload-as-wt1	decode	no-unknown						1.013		
codec-nounk-U	U-root-all	encode	no-unknown	501.9	1.016	0.181	0.273		1.512	0.183	0.268
codec-nounk-U	U-oneof-before	encode	no-unknown	114.2	1.001	0.206	0.391		1.899	0.213	0.410
codec-nounk-U	U-nested-u-fixed32	encode	no-unknown	250.9	1.015	0.196	0.339		1.734	0.198	0.335
codec-nounk-U	U-wire-ListTaskSummaryResponse-tasks-as-wt0	encode	no-unknown						1.678		
codec-nounk-U	U-element-u-packed	decode	no-unknown	2097.4	0.977	0.780	0.917	0.918	1.177	0.782	0.923
codec-nounk-U	U-root-u-len	decode-read	no-unknown	647.7	1.050	0.842	0.831	0.859	0.987	0.845	0.832
codec-nounk-U	U-root-interleaved	decode-read	no-unknown	742.3	1.026	0.784	0.765	0.789	0.976	0.783	0.770
