# CONTAINER INSTRUMENTATION (gen/opt_bench.sh); ratios of per-case medians inside one process (and, *_min, of per-case minima); < 1 means fewer CPU ns than the denominator; empty = arm not run
file	input	dir	mode	incumbent_prod_median_ns	armonik/inc	core-native/inc	core-ffi/inc	core-ffi-pull/inc	core-ffi/core-native	core-native/inc_min	core-ffi/inc_min
codec-U	U-root-max-tag	encode	retain	553.4	1.038	0.221	0.366		1.657	0.219	0.372
codec-U	U-wire-ListMetricsResponse-batches-as-wt0	encode	drop						1.310		
codec-U	U-wire-ListMetricsResponse-batches-as-wt0	encode	retain						1.251		
codec-U	U-element-all	decode-read	drop	2207.0	1.001	0.777	0.950	0.936	1.224	0.788	0.986
codec-U	U-element-all	decode-read	retain	2207.0	1.001	0.923	1.131	1.136	1.225	0.921	1.151
codec-U	U-oneof-u-msg	decode-read	drop	104.5	0.987	0.723	0.930	1.021	1.286	0.714	0.928
codec-U	U-oneof-u-msg	decode-read	retain	104.5	0.987	0.843	1.319	1.369	1.565	0.841	1.325
codec-U	U-oneof-u-fixed32	encode	drop	88.3	0.977	0.206	0.437		2.115	0.212	0.456
codec-U	U-oneof-u-fixed32	encode	retain	88.3	0.977	0.214	0.464		2.169	0.217	0.480
codec-U	U-enum-value-packed	decode-read	drop	101.6	1.293	0.726	1.880	2.137	2.588	0.786	2.042
codec-U	U-enum-value-packed	decode-read	retain	101.6	1.293	0.763	2.085	2.357	2.734	0.801	2.135
codec-U	U-element-u-msg	encode	drop	1216.7	1.020	0.209	0.451		2.164	0.209	0.452
codec-U	U-element-u-msg	encode	retain	1216.7	1.020	0.240	0.469		1.955	0.243	0.466
codec-U	U-oneof-before	decode-read	drop	215.3	0.953	0.567	0.799	0.865	1.409	0.579	0.813
codec-U	U-oneof-before	decode-read	retain	215.3	0.953	1.135	1.842	1.836	1.623	1.146	1.860
codec-U	U-oneof-member-alone	decode-read	drop	117.9	0.989	0.760	0.990	1.081	1.302	0.763	0.979
codec-U	U-oneof-member-alone	decode-read	retain	117.9	0.989	0.919	1.427	1.497	1.552	0.918	1.420
codec-U	U-leaf-u-msg	decode-read	drop	329.8	1.006	0.771	0.777	0.832	1.008	0.785	0.792
codec-U	U-leaf-u-msg	decode-read	retain	329.8	1.006	0.847	1.041	1.084	1.229	0.858	1.052
codec-U	U-nested-u-len	decode	drop	302.9	0.955	0.733	0.799	0.845	1.090	0.744	0.808
codec-U	U-nested-u-len	decode	retain	302.9	0.955	0.789	0.985	1.045	1.249	0.794	1.008
codec-U	U-root-u-len	decode	drop	613.9	1.059	0.834	0.832	0.857	0.997	0.827	0.820
codec-U	U-root-u-len	decode	retain	613.9	1.059	0.826	0.948	0.956	1.148	0.825	0.958
codec-U	U-element-u-packed	decode-read	drop	2141.9	0.995	0.789	0.965	0.951	1.224	0.787	0.951
codec-U	U-element-u-packed	decode-read	retain	2141.9	0.995	0.826	1.031	1.019	1.249	0.818	1.021
